transaction_id,user_id,transaction_date,amount
TX-11995,USR-0647,2025-01-21,299
TX-11996,USR-0647,2025-02-20,299
TX-11997,USR-0647,2025-03-23,299
TX-11998,USR-0648,2025-10-22,299
TX-11999,USR-0649,2025-05-07,999
TX-12000,USR-0649,2025-06-06,999
TX-12001,USR-0649,2025-07-07,999
TX-12002,USR-0649,2025-08-06,999
TX-12003,USR-0649,2025-09-06,999
TX-12004,USR-0649,2025-10-06,999
TX-12005,USR-0649,2025-11-06,999
TX-12006,USR-0650,2025-05-27,299
TX-12007,USR-0650,2025-06-26,299
TX-12008,USR-0651,2025-04-15,99
TX-12009,USR-0651,2025-05-15,99
TX-12010,USR-0652,2025-11-17,299
TX-12011,USR-0652,2025-12-17,299
TX-12012,USR-0653,2025-05-16,99
TX-12013,USR-0653,2025-06-15,99
TX-12014,USR-0653,2025-07-16,99
TX-12015,USR-0654,2025-10-01,99
TX-12016,USR-0655,2025-08-31,999
TX-12017,USR-0655,2025-09-30,999
TX-12018,USR-0655,2025-10-31,999
TX-12019,USR-0655,2025-11-30,999
TX-12020,USR-0656,2025-02-18,99
TX-12021,USR-0656,2025-03-20,99
TX-12022,USR-0656,2025-04-20,99
TX-12023,USR-0656,2025-05-20,99
TX-12024,USR-0656,2025-06-20,99
TX-12025,USR-0657,2025-12-19,299
TX-12026,USR-0658,2025-09-02,999
TX-12027,USR-0659,2025-09-14,99
TX-12028,USR-0660,2025-07-10,299
TX-12029,USR-0660,2025-08-09,299
TX-12030,USR-0661,2025-02-10,99
TX-12031,USR-0661,2025-03-12,99
TX-12032,USR-0661,2025-04-12,99
TX-12033,USR-0661,2025-05-12,99
TX-12034,USR-0661,2025-06-12,99
TX-12035,USR-0661,2025-07-12,99
TX-12036,USR-0661,2025-08-12,99
TX-12037,USR-0662,2025-08-13,99
TX-12038,USR-0662,2025-09-12,99
TX-12039,USR-0662,2025-10-13,99
TX-12040,USR-0662,2025-11-12,99
TX-12041,USR-0663,2025-02-17,299
TX-12042,USR-0663,2025-03-19,299
TX-12043,USR-0663,2025-04-19,299
TX-12044,USR-0664,2025-11-02,99
TX-12045,USR-0664,2025-12-02,99
TX-12046,USR-0665,2025-06-12,99
TX-12047,USR-0666,2025-09-19,99
TX-12048,USR-0666,2025-10-19,99
TX-12049,USR-0666,2025-11-19,99
TX-12050,USR-0666,2025-12-19,99
TX-12051,USR-0667,2025-01-08,99
TX-12052,USR-0668,2025-09-20,299
TX-12053,USR-0668,2025-10-20,299
TX-12054,USR-0668,2025-11-20,299
TX-12055,USR-0669,2025-11-12,99
TX-12056,USR-0670,2025-11-05,999
TX-12057,USR-0670,2025-12-05,999
TX-12058,USR-0671,2025-11-11,299
TX-12059,USR-0671,2025-12-11,299
TX-12060,USR-0672,2025-12-17,99
TX-12061,USR-0673,2025-05-07,99
TX-12062,USR-0673,2025-06-06,99
TX-12063,USR-0673,2025-07-07,99
TX-12064,USR-0674,2025-05-14,99
TX-12065,USR-0674,2025-06-13,99
TX-12066,USR-0674,2025-07-14,99
TX-12067,USR-0674,2025-08-13,99
TX-12068,USR-0674,2025-09-13,99
TX-12069,USR-0674,2025-10-13,99
TX-12070,USR-0674,2025-11-13,99
TX-12071,USR-0674,2025-12-13,99
TX-12072,USR-0675,2025-03-04,999
TX-12073,USR-0675,2025-04-03,999
TX-12074,USR-0675,2025-05-04,999
TX-12075,USR-0675,2025-06-03,999
TX-12076,USR-0675,2025-07-04,999
TX-12077,USR-0675,2025-08-03,999
TX-12078,USR-0675,2025-09-03,999
TX-12079,USR-0675,2025-10-03,999
TX-12080,USR-0675,2025-11-03,999
TX-12081,USR-0676,2025-06-03,299
TX-12082,USR-0676,2025-07-03,299
TX-12083,USR-0676,2025-08-03,299
TX-12084,USR-0677,2025-03-07,299
TX-12085,USR-0677,2025-04-06,299
TX-12086,USR-0677,2025-05-07,299
TX-12087,USR-0677,2025-06-06,299
TX-12088,USR-0677,2025-07-07,299
TX-12089,USR-0677,2025-08-06,299
TX-12090,USR-0678,2025-03-07,299
TX-12091,USR-0678,2025-04-06,299
TX-12092,USR-0678,2025-05-07,299
TX-12093,USR-0678,2025-06-06,299
TX-12094,USR-0678,2025-07-07,299
TX-12095,USR-0679,2025-07-09,299
TX-12096,USR-0679,2025-08-08,299
TX-12097,USR-0679,2025-09-08,299
TX-12098,USR-0679,2025-10-08,299
TX-12099,USR-0679,2025-11-08,299
TX-12100,USR-0679,2025-12-08,299
TX-12101,USR-0680,2025-09-05,299
TX-12102,USR-0680,2025-10-05,299
TX-12103,USR-0680,2025-11-05,299
TX-12104,USR-0680,2025-12-05,299
TX-12105,USR-0681,2025-08-07,999
TX-12106,USR-0681,2025-09-06,999
TX-12107,USR-0681,2025-10-07,999
TX-12108,USR-0681,2025-11-06,999
TX-12109,USR-0681,2025-12-07,999
TX-12110,USR-0682,2025-08-04,299
TX-12111,USR-0682,2025-09-03,299
TX-12112,USR-0683,2025-06-22,299
TX-12113,USR-0683,2025-07-22,299
TX-12114,USR-0683,2025-08-22,299
TX-12115,USR-0684,2025-11-13,99
TX-12116,USR-0684,2025-12-13,99
TX-12117,USR-0685,2025-08-24,299
TX-12118,USR-0685,2025-09-23,299
TX-12119,USR-0686,2025-12-09,299
TX-12120,USR-0687,2025-03-07,299
TX-12121,USR-0687,2025-04-06,299
TX-12122,USR-0688,2025-07-21,299
TX-12123,USR-0688,2025-08-20,299
TX-12124,USR-0689,2025-12-04,99
TX-12125,USR-0690,2025-09-30,999
TX-12126,USR-0690,2025-10-30,999
TX-12127,USR-0690,2025-11-30,999
TX-12128,USR-0691,2025-10-02,99
TX-12129,USR-0691,2025-11-01,99
TX-12130,USR-0691,2025-12-02,99
TX-12131,USR-0692,2025-04-26,99
TX-12132,USR-0692,2025-05-26,99
TX-12133,USR-0692,2025-06-26,99
TX-12134,USR-0692,2025-07-26,99
TX-12135,USR-0692,2025-08-26,99
TX-12136,USR-0692,2025-09-25,99
TX-12137,USR-0692,2025-10-26,99
TX-12138,USR-0692,2025-11-25,99
TX-12139,USR-0692,2025-12-26,99
TX-12140,USR-0693,2025-08-11,99
TX-12141,USR-0693,2025-09-10,99
TX-12142,USR-0694,2025-01-14,299
TX-12143,USR-0695,2025-10-10,99
TX-12144,USR-0695,2025-11-09,99
TX-12145,USR-0696,2025-03-03,299
TX-12146,USR-0696,2025-04-02,299
TX-12147,USR-0696,2025-05-03,299
TX-12148,USR-0697,2025-06-13,299
TX-12149,USR-0697,2025-07-13,299
TX-12150,USR-0697,2025-08-13,299
TX-12151,USR-0697,2025-09-12,299
TX-12152,USR-0697,2025-10-13,299
TX-12153,USR-0697,2025-11-12,299
TX-12154,USR-0697,2025-12-13,299
TX-12155,USR-0698,2025-12-06,299
TX-12156,USR-0699,2025-03-21,99
TX-12157,USR-0700,2025-12-11,99
TX-12158,USR-0701,2025-01-02,99
TX-12159,USR-0701,2025-02-01,99
TX-12160,USR-0701,2025-03-04,99
TX-12161,USR-0702,2025-12-04,99
TX-12162,USR-0703,2025-03-02,299
TX-12163,USR-0703,2025-04-01,299
TX-12164,USR-0703,2025-05-02,299
TX-12165,USR-0703,2025-06-01,299
TX-12166,USR-0703,2025-07-02,299
TX-12167,USR-0703,2025-08-01,299
TX-12168,USR-0703,2025-09-01,299
TX-12169,USR-0704,2025-11-20,99
TX-12170,USR-0704,2025-12-20,99
TX-12171,USR-0705,2025-01-19,99
TX-12172,USR-0705,2025-02-18,99
TX-12173,USR-0705,2025-03-21,99
TX-12174,USR-0705,2025-04-20,99
TX-12175,USR-0705,2025-05-21,99
TX-12176,USR-0706,2025-09-16,299
TX-12177,USR-0706,2025-10-16,299
TX-12178,USR-0706,2025-11-16,299
TX-12179,USR-0706,2025-12-16,299
TX-12180,USR-0707,2025-05-06,999
TX-12181,USR-0707,2025-06-05,999
TX-12182,USR-0707,2025-07-06,999
TX-12183,USR-0707,2025-08-05,999
TX-12184,USR-0707,2025-09-05,999
TX-12185,USR-0708,2025-01-17,299
TX-12186,USR-0708,2025-02-16,299
TX-12187,USR-0709,2025-05-03,99
TX-12188,USR-0709,2025-06-02,99
TX-12189,USR-0710,2025-02-15,299
TX-12190,USR-0711,2025-03-17,99
TX-12191,USR-0711,2025-04-16,99
TX-12192,USR-0711,2025-05-17,99
TX-12193,USR-0711,2025-06-16,99
TX-12194,USR-0712,2025-05-23,999
TX-12195,USR-0712,2025-06-22,999
TX-12196,USR-0712,2025-07-23,999
TX-12197,USR-0712,2025-08-22,999
TX-12198,USR-0712,2025-09-22,999
TX-12199,USR-0712,2025-10-22,999
TX-12200,USR-0713,2025-10-07,99
TX-12201,USR-0713,2025-11-06,99
TX-12202,USR-0713,2025-12-07,99
TX-12203,USR-0714,2025-12-13,99
TX-12204,USR-0715,2025-04-21,99
TX-12205,USR-0715,2025-05-21,99
TX-12206,USR-0716,2025-06-11,999
TX-12207,USR-0716,2025-07-11,999
TX-12208,USR-0716,2025-08-11,999
TX-12209,USR-0716,2025-09-10,999
TX-12210,USR-0716,2025-10-11,999
TX-12211,USR-0716,2025-11-10,999
TX-12212,USR-0716,2025-12-11,999
TX-12213,USR-0717,2025-07-16,299
TX-12214,USR-0717,2025-08-15,299
TX-12215,USR-0717,2025-09-15,299
TX-12216,USR-0717,2025-10-15,299
TX-12217,USR-0717,2025-11-15,299
TX-12218,USR-0718,2025-03-16,99
TX-12219,USR-0718,2025-04-15,99
TX-12220,USR-0718,2025-05-16,99
TX-12221,USR-0718,2025-06-15,99
TX-12222,USR-0719,2025-06-14,99
TX-12223,USR-0719,2025-07-14,99
TX-12224,USR-0719,2025-08-14,99
TX-12225,USR-0720,2025-08-01,99
TX-12226,USR-0720,2025-08-31,99
TX-12227,USR-0721,2025-02-10,299
TX-12228,USR-0721,2025-03-12,299
TX-12229,USR-0721,2025-04-12,299
TX-12230,USR-0721,2025-05-12,299
TX-12231,USR-0721,2025-06-12,299
TX-12232,USR-0722,2025-04-09,299
TX-12233,USR-0722,2025-05-09,299
TX-12234,USR-0722,2025-06-09,299
TX-12235,USR-0722,2025-07-09,299
TX-12236,USR-0723,2025-04-07,99
TX-12237,USR-0723,2025-05-07,99
TX-12238,USR-0723,2025-06-07,99
TX-12239,USR-0724,2025-11-22,299
TX-12240,USR-0724,2025-12-22,299
TX-12241,USR-0725,2025-10-21,99
TX-12242,USR-0725,2025-11-20,99
TX-12243,USR-0725,2025-12-21,99
TX-12244,USR-0726,2025-09-20,99
TX-12245,USR-0727,2025-08-23,99
TX-12246,USR-0727,2025-09-22,99
TX-12247,USR-0728,2025-11-02,299
TX-12248,USR-0728,2025-12-02,299
TX-12249,USR-0729,2025-03-18,99
TX-12250,USR-0729,2025-04-17,99
TX-12251,USR-0729,2025-05-18,99
TX-12252,USR-0729,2025-06-17,99
TX-12253,USR-0729,2025-07-18,99
TX-12254,USR-0730,2025-04-15,99
TX-12255,USR-0730,2025-05-15,99
TX-12256,USR-0731,2025-10-18,99
TX-12257,USR-0731,2025-11-17,99
TX-12258,USR-0731,2025-12-18,99
TX-12259,USR-0732,2025-02-22,99
TX-12260,USR-0732,2025-03-24,99
TX-12261,USR-0732,2025-04-24,99
TX-12262,USR-0732,2025-05-24,99
TX-12263,USR-0732,2025-06-24,99
TX-12264,USR-0733,2025-12-13,999
TX-12265,USR-0734,2025-11-03,99
TX-12266,USR-0734,2025-12-03,99
TX-12267,USR-0735,2025-09-08,99
TX-12268,USR-0735,2025-10-08,99
TX-12269,USR-0735,2025-11-08,99
TX-12270,USR-0735,2025-12-08,99
TX-12271,USR-0736,2025-09-23,299
TX-12272,USR-0736,2025-10-23,299
TX-12273,USR-0736,2025-11-23,299
TX-12274,USR-0736,2025-12-23,299
TX-12275,USR-0737,2025-04-01,99
TX-12276,USR-0737,2025-05-01,99
TX-12277,USR-0737,2025-06-01,99
TX-12278,USR-0737,2025-07-01,99
TX-12279,USR-0737,2025-08-01,99
TX-12280,USR-0737,2025-08-31,99
TX-12281,USR-0737,2025-10-01,99
TX-12282,USR-0737,2025-10-31,99
TX-12283,USR-0737,2025-12-01,99
TX-12284,USR-0738,2025-11-30,99
TX-12285,USR-0739,2025-03-14,299
TX-12286,USR-0739,2025-04-13,299
TX-12287,USR-0739,2025-05-14,299
TX-12288,USR-0740,2025-05-07,99
TX-12289,USR-0741,2025-12-15,99
TX-12290,USR-0742,2025-05-16,99
TX-12291,USR-0742,2025-06-15,99
TX-12292,USR-0742,2025-07-16,99
TX-12293,USR-0742,2025-08-15,99
TX-12294,USR-0742,2025-09-15,99
TX-12295,USR-0743,2025-11-09,299
TX-12296,USR-0743,2025-12-09,299
TX-12297,USR-0744,2025-12-10,99
TX-12298,USR-0745,2025-10-03,99
TX-12299,USR-0746,2025-07-08,99
TX-12300,USR-0746,2025-08-07,99
TX-12301,USR-0746,2025-09-07,99
TX-12302,USR-0746,2025-10-07,99
TX-12303,USR-0746,2025-11-07,99
TX-12304,USR-0746,2025-12-07,99
TX-12305,USR-0747,2025-11-30,99
TX-12306,USR-0748,2025-04-19,99
TX-12307,USR-0748,2025-05-19,99
TX-12308,USR-0749,2025-12-16,99
TX-12309,USR-0750,2025-09-10,999
TX-12310,USR-0750,2025-10-10,999
TX-12311,USR-0750,2025-11-10,999
TX-12312,USR-0750,2025-12-10,999
TX-12313,USR-0751,2025-09-14,99
TX-12314,USR-0751,2025-10-14,99
TX-12315,USR-0751,2025-11-14,99
TX-12316,USR-0752,2025-06-19,99
TX-12317,USR-0752,2025-07-19,99
TX-12318,USR-0752,2025-08-19,99
TX-12319,USR-0752,2025-09-18,99
TX-12320,USR-0752,2025-10-19,99
TX-12321,USR-0753,2025-11-21,299
TX-12322,USR-0753,2025-12-21,299
TX-12323,USR-0754,2025-11-21,299
TX-12324,USR-0754,2025-12-21,299
TX-12325,USR-0755,2025-03-04,99
TX-12326,USR-0756,2025-12-03,99
TX-12327,USR-0757,2025-04-02,999
TX-12328,USR-0757,2025-05-02,999
TX-12329,USR-0757,2025-06-02,999
TX-12330,USR-0757,2025-07-02,999
TX-12331,USR-0757,2025-08-02,999
TX-12332,USR-0757,2025-09-01,999
TX-12333,USR-0757,2025-10-02,999
TX-12334,USR-0757,2025-11-01,999
TX-12335,USR-0757,2025-12-02,999
TX-12336,USR-0758,2025-10-12,99
TX-12337,USR-0758,2025-11-11,99
TX-12338,USR-0758,2025-12-12,99
TX-12339,USR-0759,2025-08-20,99
TX-12340,USR-0759,2025-09-19,99
TX-12341,USR-0759,2025-10-20,99
TX-12342,USR-0759,2025-11-19,99
TX-12343,USR-0760,2025-06-13,99
TX-12344,USR-0760,2025-07-13,99
TX-12345,USR-0760,2025-08-13,99
TX-12346,USR-0760,2025-09-12,99
TX-12347,USR-0760,2025-10-13,99
TX-12348,USR-0760,2025-11-12,99
TX-12349,USR-0760,2025-12-13,99
TX-12350,USR-0761,2025-02-25,99
TX-12351,USR-0761,2025-03-27,99
TX-12352,USR-0761,2025-04-27,99
TX-12353,USR-0762,2025-02-15,99
TX-12354,USR-0762,2025-03-17,99
TX-12355,USR-0763,2025-09-30,99
TX-12356,USR-0763,2025-10-30,99
TX-12357,USR-0763,2025-11-30,99
TX-12358,USR-0764,2025-04-21,299
TX-12359,USR-0764,2025-05-21,299
TX-12360,USR-0764,2025-06-21,299
TX-12361,USR-0764,2025-07-21,299
TX-12362,USR-0764,2025-08-21,299
TX-12363,USR-0764,2025-09-20,299
TX-12364,USR-0764,2025-10-21,299
TX-12365,USR-0765,2025-01-04,99
TX-12366,USR-0765,2025-02-03,99
TX-12367,USR-0766,2025-04-22,99
TX-12368,USR-0767,2025-10-31,99
TX-12369,USR-0767,2025-11-30,99
TX-12370,USR-0768,2025-09-17,299
TX-12371,USR-0768,2025-10-17,299
TX-12372,USR-0768,2025-11-17,299
TX-12373,USR-0769,2025-06-19,299
TX-12374,USR-0769,2025-07-19,299
TX-12375,USR-0769,2025-08-19,299
TX-12376,USR-0769,2025-09-18,299
TX-12377,USR-0770,2025-01-09,99
TX-12378,USR-0771,2025-11-29,99
TX-12379,USR-0772,2025-11-15,999
TX-12380,USR-0772,2025-12-15,999
TX-12381,USR-0773,2025-07-09,99
TX-12382,USR-0773,2025-08-08,99
TX-12383,USR-0773,2025-09-08,99
TX-12384,USR-0774,2025-04-21,99
TX-12385,USR-0774,2025-05-21,99
TX-12386,USR-0774,2025-06-21,99
TX-12387,USR-0774,2025-07-21,99
TX-12388,USR-0774,2025-08-21,99
TX-12389,USR-0774,2025-09-20,99
TX-12390,USR-0774,2025-10-21,99
TX-12391,USR-0774,2025-11-20,99
TX-12392,USR-0774,2025-12-21,99
TX-12393,USR-0775,2025-04-15,99
TX-12394,USR-0775,2025-05-15,99
TX-12395,USR-0775,2025-06-15,99
TX-12396,USR-0776,2025-02-25,99
TX-12397,USR-0776,2025-03-27,99
TX-12398,USR-0777,2025-03-04,299
TX-12399,USR-0777,2025-04-03,299
TX-12400,USR-0777,2025-05-04,299
TX-12401,USR-0777,2025-06-03,299
TX-12402,USR-0777,2025-07-04,299
TX-12403,USR-0777,2025-08-03,299
TX-12404,USR-0777,2025-09-03,299
TX-12405,USR-0778,2025-04-28,999
TX-12406,USR-0778,2025-05-28,999
TX-12407,USR-0778,2025-06-28,999
TX-12408,USR-0778,2025-07-28,999
TX-12409,USR-0778,2025-08-28,999
TX-12410,USR-0778,2025-09-27,999
TX-12411,USR-0778,2025-10-28,999
TX-12412,USR-0778,2025-11-27,999
TX-12413,USR-0779,2025-02-15,99
TX-12414,USR-0779,2025-03-17,99
TX-12415,USR-0780,2025-05-12,99
TX-12416,USR-0780,2025-06-11,99
TX-12417,USR-0781,2025-11-03,299
TX-12418,USR-0781,2025-12-03,299
TX-12419,USR-0782,2025-08-22,99
TX-12420,USR-0782,2025-09-21,99
TX-12421,USR-0783,2025-06-14,299
TX-12422,USR-0783,2025-07-14,299
TX-12423,USR-0783,2025-08-14,299
TX-12424,USR-0783,2025-09-13,299
TX-12425,USR-0783,2025-10-14,299
TX-12426,USR-0783,2025-11-13,299
TX-12427,USR-0783,2025-12-14,299
TX-12428,USR-0784,2025-06-25,99
TX-12429,USR-0784,2025-07-25,99
TX-12430,USR-0784,2025-08-25,99
TX-12431,USR-0784,2025-09-24,99
TX-12432,USR-0784,2025-10-25,99
TX-12433,USR-0785,2025-12-21,99
TX-12434,USR-0786,2025-11-16,999
TX-12435,USR-0786,2025-12-16,999
TX-12436,USR-0787,2025-01-27,99
TX-12437,USR-0788,2025-05-19,99
TX-12438,USR-0788,2025-06-18,99
TX-12439,USR-0788,2025-07-19,99
TX-12440,USR-0788,2025-08-18,99
TX-12441,USR-0788,2025-09-18,99
TX-12442,USR-0788,2025-10-18,99
TX-12443,USR-0788,2025-11-18,99
TX-12444,USR-0788,2025-12-18,99
TX-12445,USR-0789,2025-02-08,99
TX-12446,USR-0789,2025-03-10,99
TX-12447,USR-0789,2025-04-10,99
TX-12448,USR-0790,2025-09-24,99
TX-12449,USR-0791,2025-01-03,99
TX-12450,USR-0791,2025-02-02,99
TX-12451,USR-0791,2025-03-05,99
TX-12452,USR-0791,2025-04-04,99
TX-12453,USR-0792,2025-11-29,299
TX-12454,USR-0793,2025-08-23,99
TX-12455,USR-0793,2025-09-22,99
TX-12456,USR-0794,2025-04-08,99
TX-12457,USR-0794,2025-05-08,99
TX-12458,USR-0794,2025-06-08,99
TX-12459,USR-0794,2025-07-08,99
TX-12460,USR-0795,2025-07-21,299
TX-12461,USR-0796,2025-07-30,99
TX-12462,USR-0796,2025-08-29,99
TX-12463,USR-0796,2025-09-29,99
TX-12464,USR-0796,2025-10-29,99
TX-12465,USR-0797,2025-08-14,99
TX-12466,USR-0797,2025-09-13,99
TX-12467,USR-0797,2025-10-14,99
TX-12468,USR-0797,2025-11-13,99
TX-12469,USR-0798,2025-10-06,299
TX-12470,USR-0798,2025-11-05,299
TX-12471,USR-0799,2025-02-10,99
TX-12472,USR-0799,2025-03-12,99
TX-12473,USR-0799,2025-04-12,99
TX-12474,USR-0799,2025-05-12,99
TX-12475,USR-0799,2025-06-12,99
TX-12476,USR-0800,2025-04-20,99
TX-12477,USR-0800,2025-05-20,99
TX-12478,USR-0800,2025-06-20,99
TX-12479,USR-0800,2025-07-20,99
TX-12480,USR-0800,2025-08-20,99
TX-12481,USR-0801,2025-09-13,99
TX-12482,USR-0801,2025-10-13,99
TX-12483,USR-0801,2025-11-13,99
TX-12484,USR-0801,2025-12-13,99
TX-12485,USR-0802,2025-09-24,999
TX-12486,USR-0802,2025-10-24,999
TX-12487,USR-0802,2025-11-24,999
TX-12488,USR-0802,2025-12-24,999
TX-12489,USR-0803,2025-08-15,299
TX-12490,USR-0804,2025-11-23,99
TX-12491,USR-0805,2025-02-06,99
TX-12492,USR-0805,2025-03-08,99
TX-12493,USR-0805,2025-04-08,99
TX-12494,USR-0805,2025-05-08,99
TX-12495,USR-0805,2025-06-08,99
TX-12496,USR-0806,2025-01-24,999
TX-12497,USR-0807,2025-11-18,99
TX-12498,USR-0807,2025-12-18,99
TX-12499,USR-0808,2025-06-16,299
TX-12500,USR-0808,2025-07-16,299
TX-12501,USR-0808,2025-08-16,299
TX-12502,USR-0808,2025-09-15,299
TX-12503,USR-0809,2025-05-11,999
TX-12504,USR-0809,2025-06-10,999
TX-12505,USR-0809,2025-07-11,999
TX-12506,USR-0809,2025-08-10,999
TX-12507,USR-0809,2025-09-10,999
TX-12508,USR-0809,2025-10-10,999
TX-12509,USR-0809,2025-11-10,999
TX-12510,USR-0810,2025-07-19,99
TX-12511,USR-0810,2025-08-18,99
TX-12512,USR-0811,2025-06-09,299
TX-12513,USR-0811,2025-07-09,299
TX-12514,USR-0811,2025-08-09,299
TX-12515,USR-0811,2025-09-08,299
TX-12516,USR-0811,2025-10-09,299
TX-12517,USR-0811,2025-11-08,299
TX-12518,USR-0812,2025-03-18,99
TX-12519,USR-0812,2025-04-17,99
TX-12520,USR-0812,2025-05-18,99
TX-12521,USR-0812,2025-06-17,99
TX-12522,USR-0812,2025-07-18,99
TX-12523,USR-0812,2025-08-17,99
TX-12524,USR-0812,2025-09-17,99
TX-12525,USR-0812,2025-10-17,99
TX-12526,USR-0812,2025-11-17,99
TX-12527,USR-0813,2025-04-26,99
TX-12528,USR-0813,2025-05-26,99
TX-12529,USR-0813,2025-06-26,99
TX-12530,USR-0813,2025-07-26,99
TX-12531,USR-0813,2025-08-26,99
TX-12532,USR-0813,2025-09-25,99
TX-12533,USR-0813,2025-10-26,99
TX-12534,USR-0813,2025-11-25,99
TX-12535,USR-0814,2025-08-23,99
TX-12536,USR-0814,2025-09-22,99
TX-12537,USR-0814,2025-10-23,99
TX-12538,USR-0814,2025-11-22,99
TX-12539,USR-0814,2025-12-23,99
TX-12540,USR-0815,2025-08-15,99
TX-12541,USR-0815,2025-09-14,99
TX-12542,USR-0815,2025-10-15,99
TX-12543,USR-0815,2025-11-14,99
TX-12544,USR-0815,2025-12-15,99
TX-12545,USR-0816,2025-05-02,299
TX-12546,USR-0816,2025-06-01,299
TX-12547,USR-0816,2025-07-02,299
TX-12548,USR-0816,2025-08-01,299
TX-12549,USR-0817,2025-03-27,999
TX-12550,USR-0817,2025-04-26,999
TX-12551,USR-0817,2025-05-27,999
TX-12552,USR-0817,2025-06-26,999
TX-12553,USR-0817,2025-07-27,999
TX-12554,USR-0817,2025-08-26,999
TX-12555,USR-0817,2025-09-26,999
TX-12556,USR-0818,2025-01-10,99
TX-12557,USR-0819,2025-12-23,99
TX-12558,USR-0820,2025-11-08,299
TX-12559,USR-0820,2025-12-08,299
TX-12560,USR-0821,2025-03-16,299
TX-12561,USR-0821,2025-04-15,299
TX-12562,USR-0821,2025-05-16,299
TX-12563,USR-0821,2025-06-15,299
TX-12564,USR-0821,2025-07-16,299
TX-12565,USR-0821,2025-08-15,299
TX-12566,USR-0822,2025-12-08,99
TX-12567,USR-0823,2025-10-31,99
TX-12568,USR-0823,2025-11-30,99
TX-12569,USR-0824,2025-07-23,99
TX-12570,USR-0825,2025-09-22,99
TX-12571,USR-0825,2025-10-22,99
TX-12572,USR-0825,2025-11-22,99
TX-12573,USR-0826,2025-03-29,99
TX-12574,USR-0826,2025-04-28,99
TX-12575,USR-0826,2025-05-29,99
TX-12576,USR-0827,2025-11-01,299
TX-12577,USR-0827,2025-12-01,299
TX-12578,USR-0828,2025-04-07,99
TX-12579,USR-0828,2025-05-07,99
TX-12580,USR-0828,2025-06-07,99
TX-12581,USR-0828,2025-07-07,99
TX-12582,USR-0829,2025-04-03,99
TX-12583,USR-0829,2025-05-03,99
TX-12584,USR-0829,2025-06-03,99
TX-12585,USR-0829,2025-07-03,99
TX-12586,USR-0829,2025-08-03,99
TX-12587,USR-0830,2025-03-05,99
TX-12588,USR-0830,2025-04-04,99
TX-12589,USR-0830,2025-05-05,99
TX-12590,USR-0830,2025-06-04,99
TX-12591,USR-0831,2025-04-14,999
TX-12592,USR-0831,2025-05-14,999
TX-12593,USR-0831,2025-06-14,999
TX-12594,USR-0831,2025-07-14,999
TX-12595,USR-0831,2025-08-14,999
TX-12596,USR-0831,2025-09-13,999
TX-12597,USR-0831,2025-10-14,999
TX-12598,USR-0831,2025-11-13,999
TX-12599,USR-0832,2025-11-20,99
TX-12600,USR-0833,2025-12-24,99
TX-12601,USR-0834,2025-08-07,99
TX-12602,USR-0834,2025-09-06,99
TX-12603,USR-0834,2025-10-07,99
TX-12604,USR-0835,2025-01-13,99
TX-12605,USR-0835,2025-02-12,99
TX-12606,USR-0835,2025-03-15,99
TX-12607,USR-0835,2025-04-14,99
TX-12608,USR-0835,2025-05-15,99
TX-12609,USR-0835,2025-06-14,99
TX-12610,USR-0836,2025-06-19,99
TX-12611,USR-0836,2025-07-19,99
TX-12612,USR-0837,2025-01-26,99
TX-12613,USR-0837,2025-02-25,99
TX-12614,USR-0837,2025-03-28,99
TX-12615,USR-0837,2025-04-27,99
TX-12616,USR-0837,2025-05-28,99
TX-12617,USR-0837,2025-06-27,99
TX-12618,USR-0837,2025-07-28,99
TX-12619,USR-0838,2025-09-20,99
TX-12620,USR-0838,2025-10-20,99
TX-12621,USR-0839,2025-07-14,99
TX-12622,USR-0839,2025-08-13,99
TX-12623,USR-0840,2025-04-14,999
TX-12624,USR-0840,2025-05-14,999
TX-12625,USR-0840,2025-06-14,999
TX-12626,USR-0840,2025-07-14,999
TX-12627,USR-0840,2025-08-14,999
TX-12628,USR-0840,2025-09-13,999
TX-12629,USR-0840,2025-10-14,999
TX-12630,USR-0840,2025-11-13,999
TX-12631,USR-0841,2025-05-28,99
TX-12632,USR-0842,2025-11-13,999
TX-12633,USR-0842,2025-12-13,999
TX-12634,USR-0843,2025-09-05,99
TX-12635,USR-0843,2025-10-05,99
TX-12636,USR-0843,2025-11-05,99
TX-12637,USR-0844,2025-03-17,299
TX-12638,USR-0845,2025-01-23,999
TX-12639,USR-0845,2025-02-22,999
TX-12640,USR-0846,2025-11-27,99
TX-12641,USR-0847,2025-05-23,99
TX-12642,USR-0847,2025-06-22,99
TX-12643,USR-0847,2025-07-23,99
TX-12644,USR-0847,2025-08-22,99
TX-12645,USR-0847,2025-09-22,99
TX-12646,USR-0847,2025-10-22,99
TX-12647,USR-0847,2025-11-22,99
TX-12648,USR-0847,2025-12-22,99
TX-12649,USR-0848,2025-08-16,99
TX-12650,USR-0849,2025-04-07,299
TX-12651,USR-0849,2025-05-07,299
TX-12652,USR-0849,2025-06-07,299
TX-12653,USR-0849,2025-07-07,299
TX-12654,USR-0849,2025-08-07,299
TX-12655,USR-0850,2025-10-13,99
TX-12656,USR-0850,2025-11-12,99
TX-12657,USR-0850,2025-12-13,99
TX-12658,USR-0851,2025-12-24,99
TX-12659,USR-0852,2025-08-23,99
